VALUE.OFFSET,VALUE.SPEED,VALUE.TRACKID,VALUE.TRACKPOS,VALUE.BATTERY,VALUE.LAP,VALUE.RANK,VALUE.USER
76.5,875,39,40,3712,17,1,2
76.5,871,39,39,3713,17,1,2
76.5,887,34,4,3713,17,1,2
76.5,885,34,5,3750,17,1,2
76.5,873,33,2,3748,18,1,2
76.5,828,39,41,3756,18,1,2
76.5,870,39,40,3780,18,1,2
76.5,880,39,39,3773,18,1,2
76.5,829,34,4,3769,18,1,2
76.5,865,34,5,3730,18,1,2
76.5,874,33,2,3728,19,1,2
76.5,899,39,41,3744,19,1,2
76.5,891,39,40,3749,19,1,2
76.5,863,39,39,3747,19,1,2
76.5,893,34,4,3767,19,1,2
76.5,917,34,5,3857,19,1,2
76.5,882,33,2,3848,20,1,2
76.5,908,39,41,3831,20,1,2
76.5,884,39,40,3763,20,1,2
76.5,846,39,39,3758,20,1,2
76.5,892,34,4,3756,20,1,2
76.5,872,34,5,3733,20,1,2
76.5,874,33,2,3733,21,1,2
76.5,405,39,41,3732,21,1,2
76.5,267,79,80,3713,21,1,2
76.5,305,39,39,3744,21,1,2
76.5,292,23,4,3739,21,1,2
76.5,679,18,5,3740,21,1,2
76.5,672,34,4,3728,21,1,2
76.5,690,34,5,3772,21,1,2
76.5,685,33,2,3771,22,1,2
76.5,659,20,4,3764,22,1,2
76.5,892,39,40,3775,22,1,2
76.5,882,39,39,3771,22,1,2
76.5,933,34,5,3764,22,1,2
76.5,884,33,2,3736,23,1,2
76.5,911,39,41,3821,23,1,2
76.5,918,39,40,3753,23,1,2
76.5,897,39,39,3751,23,1,2
76.5,954,34,5,3753,23,1,2
76.5,910,33,2,3765,24,1,2
76.5,948,39,40,3758,24,1,2
76.5,864,39,39,3730,24,1,2
-64.12400054931641,928,39,46,3729,24,1,2
-64.12400054931641,918,39,45,3724,24,1,2
-64.12400054931641,743,34,0,3723,24,1,2
-64.12400054931641,715,34,1,3764,24,1,2
-64.12400054931641,706,33,0,3762,25,1,2
-64.12400054931641,762,39,47,3756,25,1,2
-64.12400054931641,747,39,46,3733,25,1,2
-64.12400054931641,837,39,45,3731,25,1,2
-64.12400054931641,950,34,1,3770,25,1,2
-64.12400054931641,947,33,0,3754,26,1,2
-55.12400054931641,527,20,2,3750,26,1,2
-15.9640007019043,962,34,11,3717,26,1,2
-15.9640007019043,989,39,31,3683,26,1,2
-15.9640007019043,940,39,30,3677,26,1,2
-15.9640007019043,954,34,11,3705,26,1,2
-15.9640007019043,973,33,5,3683,27,1,2
-15.9640007019043,981,39,31,3685,27,1,2
-15.9640007019043,976,39,30,3688,27,1,2
-15.9640007019043,1014,34,11,3691,27,1,2
-15.9640007019043,957,33,5,3743,28,1,2
-15.9640007019043,958,39,31,3740,28,1,2
-15.9640007019043,891,39,30,3716,28,1,2
-15.9640007019043,935,34,10,3713,28,1,2
-15.9640007019043,902,34,11,3711,28,1,2
-15.9640007019043,977,33,5,3710,29,1,2
-15.9640007019043,1016,39,31,3828,29,1,2
-15.9640007019043,968,39,30,3796,29,1,2
-15.9640007019043,980,34,11,3790,29,1,2
-15.9640007019043,956,33,5,3750,30,1,2
-15.9640007019043,968,39,30,3691,30,1,2
-15.9640007019043,978,39,31,3745,30,1,2
-15.9640007019043,962,34,10,3692,30,1,2
-15.9640007019043,968,34,11,3726,30,1,2
-15.9640007019043,940,33,5,3723,31,1,2
-15.9640007019043,1043,39,30,3754,31,1,2
-15.9640007019043,1015,39,31,3720,31,1,2
-15.9640007019043,1009,34,11,3746,31,1,2
-15.9640007019043,1001,33,5,3733,32,1,2
-15.9640007019043,1074,39,31,3728,32,1,2
-15.9640007019043,1039,39,30,3690,32,1,2
-15.9640007019043,1063,34,11,3691,32,1,2
-15.9640007019043,1024,33,5,3701,33,1,2
-15.9640007019043,1105,39,31,3704,33,1,2
-15.9640007019043,1002,39,30,3695,33,1,2
-15.9640007019043,1054,34,11,3695,33,1,2
-15.9640007019043,1017,33,5,3669,34,1,2
-15.9640007019043,1041,39,31,3672,34,1,2
-15.9640007019043,991,39,30,3665,34,1,2
-15.9640007019043,1006,34,11,3667,34,1,2
-15.9640007019043,999,33,5,3652,35,1,2
-15.9640007019043,1048,39,31,3685,35,1,2
-15.9640007019043,998,39,30,3659,35,1,2
-15.9640007019043,993,34,11,3664,35,1,2
-15.9640007019043,992,33,5,3746,36,1,2
-15.9640007019043,337,20,10,3739,36,1,2
-15.9640007019043,297,20,11,3746,36,1,2
-15.9640007019043,279,39,32,3733,36,1,2
-15.9640007019043,286,39,31,3725,36,1,2
-15.9640007019043,600,39,30,3740,36,1,2
-15.9640007019043,523,23,11,3734,36,1,2
-15.9640007019043,824,34,10,3756,36,1,2
-15.9640007019043,802,34,11,3730,36,1,2
-15.9640007019043,1071,33,5,3728,37,1,2
-15.9640007019043,1037,39,31,3813,37,1,2
-15.9640007019043,1025,39,30,3722,37,1,2
-15.9640007019043,1044,34,11,3719,37,1,2
-15.9640007019043,1023,33,5,3683,38,1,2
-15.9640007019043,1083,39,31,3685,38,1,2
-15.9640007019043,969,39,30,3767,38,1,2
-15.9640007019043,1032,34,11,3763,38,1,2
-15.9640007019043,1026,33,5,3737,39,1,2
-15.9640007019043,1005,39,31,3731,39,1,2
-15.9640007019043,984,39,30,3685,39,1,2
-15.9640007019043,1022,34,11,3686,39,1,2
-15.9640007019043,1017,33,5,3774,40,1,2
0.947998046875,990,34,15,3761,40,1,2
-17.052001953125,889,16,3,3726,40,1,2
0.947998046875,1000,39,25,3714,40,1,2
0.947998046875,1004,39,24,3703,40,1,2
0.947998046875,1014,34,14,3713,40,1,2
0.947998046875,1009,34,15,3694,40,1,2
0.947998046875,1014,33,7,3694,41,1,2
0.947998046875,1036,39,25,3694,41,1,2
0.947998046875,966,39,24,3675,41,1,2
0.947998046875,1030,34,15,3676,41,1,2
0.947998046875,974,33,7,3673,42,1,2
0.947998046875,1065,39,25,3691,42,1,2
-23.04000091552734,914,39,29,3862,1,2,11
0.947998046875,1028,39,24,3662,42,1,2
-23.04000091552734,964,39,28,3855,1,2,11
0.947998046875,1009,34,15,3663,42,1,2
0.947998046875,1010,33,7,3652,43,1,2
-14.97599792480469,900,39,25,3836,1,2,11
-14.97599792480469,926,34,14,3711,1,2,11
-14.97599792480469,895,34,15,3796,1,2,11
-14.97599792480469,925,33,7,3791,2,2,11
-70.84400177001953,1015,34,15,3656,43,1,2
-70.84400177001953,982,33,7,3623,44,1,2
654321,401,33,14,4009,1,0,0
654321,397,18,15,3779,0,0,0
654321,393,18,3,3992,1,0,0
654321,391,18,14,3766,0,0,0
654321,390,18,2,3986,1,0,0
654321,375,17,3,3979,1,0,0
654321,392,17,15,3757,0,0,0
654321,386,17,2,3974,1,0,0
654321,392,17,14,3745,0,0,0
654321,400,39,5,3976,1,0,0
654321,393,39,23,3749,0,0,0
654321,405,39,4,3968,1,0,0
654321,402,39,22,3787,0,0,0
59,413,39,3,3969,1,1,0
5,398,39,21,3777,0,2,0
59,410,20,3,3968,1,1,0
5,398,20,15,3767,0,2,0
59,382,20,2,3967,1,1,0
5,368,20,14,3827,0,2,0
59,389,23,3,3963,1,1,0
59,396,23,2,3998,1,1,0
5,377,23,15,3801,0,2,0
5,402,23,14,3771,0,2,0
59,394,34,28,3989,1,1,0
59,401,34,29,4020,1,1,0
5,380,34,16,3758,0,2,0
59,397,33,14,4037,2,1,0
5,400,34,17,3743,0,2,0
59,398,18,3,4015,2,1,0
5,391,33,8,3736,1,2,0
59,403,18,2,4003,2,1,0
5,377,18,15,3732,1,2,0
59,384,17,3,3991,2,1,0
5,387,18,14,3798,1,2,0
59,391,17,2,3980,2,1,0
59,383,39,5,4047,2,1,0
5,395,17,14,3781,1,2,0
59,396,39,4,4019,2,1,0
59,397,39,3,4004,2,1,0
5,405,39,23,3742,1,2,0
59,403,20,3,4013,2,1,0
5,394,39,22,3792,1,2,0
59,383,20,2,3995,2,1,0
5,375,39,21,3774,1,2,0
5,385,20,15,3760,1,2,0
59,390,23,2,3990,2,1,0
5,398,20,14,3740,1,2,0
59,392,34,28,3974,2,1,0
5,369,23,15,3731,1,2,0
59,403,34,29,3966,2,1,0
5,408,23,14,3810,1,2,0
59,391,33,14,3963,3,1,0
5,399,34,16,3784,1,2,0
5,410,34,17,3756,1,2,0
5,399,33,8,3748,2,2,0
-67.447998046875,382,17,34,3957,3,1,0
5,362,18,15,3736,2,2,0
5,394,18,14,3725,2,2,0
-67.447998046875,395,17,33,3939,3,1,0
-67.447998046875,398,17,32,3964,3,1,0
5,384,17,15,3718,2,2,0
-67.447998046875,407,39,44,3959,3,1,0
5,399,17,14,3711,2,2,0
-67.447998046875,396,39,43,3951,3,1,0
5,397,39,23,3708,2,2,0
-67.447998046875,395,39,42,3950,3,1,0
5,393,39,22,3703,2,2,0
-67.447998046875,363,20,34,3947,3,1,0
5,403,39,21,3706,2,2,0
-67.447998046875,398,20,33,3943,3,1,0
5,394,20,15,3706,2,2,0
-67.447998046875,367,20,32,3941,3,1,0
5,396,20,14,3703,2,2,0
-67.447998046875,374,23,34,3940,3,1,0
-67.447998046875,406,23,33,3940,3,1,0
5,392,23,15,3704,2,2,0
-67.447998046875,410,23,32,3966,3,1,0
5,402,23,14,3761,2,2,0
-67.447998046875,387,34,2,3960,3,1,0
5,408,34,16,3745,2,2,0
-67.447998046875,406,34,3,4041,3,1,0
5,407,34,17,3741,2,2,0
-67.447998046875,401,33,1,4016,4,1,0
5,396,33,8,3737,3,2,0
-67.447998046875,394,18,34,3999,4,1,0
5,401,18,15,3728,3,2,0
-67.447998046875,401,18,33,3984,4,1,0
5,414,18,14,3722,3,2,0
-67.447998046875,388,18,32,3972,4,1,0
-67.447998046875,383,17,34,3963,4,1,0
-67.447998046875,401,17,33,4000,4,1,0
5,394,17,16,3717,3,2,0
-67.447998046875,390,17,32,3984,4,1,0
5,406,39,26,3703,3,2,0
-67.447998046875,408,39,44,3970,4,1,0
5,404,39,25,3700,3,2,0
-67.447998046875,401,39,43,3982,4,1,0
5,401,39,24,3743,3,2,0
-67.447998046875,388,39,42,3977,4,1,0
5,403,20,17,3816,3,2,0
-67.447998046875,369,20,34,3969,4,1,0
5,410,20,16,3778,3,2,0
-67.447998046875,383,20,33,3971,4,1,0
-67.447998046875,362,20,32,4025,4,1,0
5,394,23,17,3761,3,2,0
5,377,23,16,3735,3,2,0
-67.447998046875,380,23,34,4003,4,1,0
-67.447998046875,407,23,33,3982,4,1,0
5,393,34,14,3740,3,2,0
-67.447998046875,404,23,32,3971,4,1,0
5,392,34,15,3727,3,2,0
-67.447998046875,396,34,2,3964,4,1,0
5,389,33,7,3723,4,2,0
-67.447998046875,412,34,3,3958,4,1,0
5,381,18,17,3716,4,2,0
-67.447998046875,406,33,1,3953,5,1,0
-67.447998046875,637,18,34,3948,5,1,0
-67.447998046875,592,18,33,3944,5,1,0
-67.447998046875,638,18,32,3941,5,1,0
-67.447998046875,591,17,33,3989,5,1,0
-22.99999809265137,620,39,34,3713,4,2,0
-67.447998046875,591,17,32,4014,5,1,0
-22.99999809265137,614,39,33,3674,4,2,0
-67.447998046875,601,39,44,4000,5,1,0
-67.447998046875,592,39,43,3988,5,1,0
-22.99999809265137,637,20,24,3673,4,2,0
-67.447998046875,602,39,42,3983,5,1,0
-67.447998046875,576,20,34,3979,5,1,0
-22.99999809265137,590,23,24,3666,4,2,0
-67.447998046875,603,20,33,3966,5,1,0
-67.447998046875,582,20,32,3962,5,1,0
-22.99999809265137,577,23,23,3664,4,2,0
-22.99999809265137,671,34,8,3665,4,2,0
-67.447998046875,591,23,34,3956,5,1,0
-67.447998046875,601,23,33,3946,5,1,0
-67.447998046875,601,23,33,3974,5,1,0
-67.447998046875,591,23,32,3974,5,1,0
-67.447998046875,631,34,2,3966,5,1,0
null,null,null,null,3603,0,0,0
-67.447998046875,380,33,1,3945,1,0,3
-22.99999809265137,430,18,25,3775,0,2,3
-67.447998046875,385,18,34,3980,1,1,3
-22.99999809265137,415,18,24,3715,0,2,3
-67.447998046875,410,18,33,3966,1,1,3
-22.99999809265137,401,18,23,3724,0,2,3
-67.447998046875,432,18,32,3956,1,1,3
-22.99999809265137,414,17,25,3725,0,2,3
-22.99999809265137,397,17,24,3720,0,2,3
-67.447998046875,380,17,34,3948,1,1,3
-22.99999809265137,388,17,23,3718,0,2,3
-67.447998046875,402,17,33,3945,1,1,3
-67.447998046875,401,17,32,3941,1,1,3
-22.99999809265137,405,39,35,3712,0,2,3
-22.99999809265137,399,39,34,3707,0,2,3
-67.447998046875,394,39,44,3939,1,1,3
-22.99999809265137,397,39,33,3705,0,2,3
-67.447998046875,390,39,43,3937,1,1,3
-67.447998046875,394,39,42,3935,1,1,3
-22.99999809265137,368,20,25,3706,0,2,3
-22.99999809265137,422,20,24,3699,0,2,3
-67.447998046875,365,20,34,3934,1,1,3
-22.99999809265137,380,20,23,3696,0,2,3
-67.447998046875,401,20,33,3951,1,1,3
-22.99999809265137,395,23,25,3694,0,2,3
-67.447998046875,369,20,32,3963,1,1,3
-22.99999809265137,418,23,24,3693,0,2,3
-67.447998046875,382,23,34,3955,1,1,3
-22.99999809265137,385,23,23,3688,0,2,3
-67.447998046875,388,23,33,3995,1,1,3
-22.99999809265137,386,34,8,3686,0,2,3
-67.447998046875,393,23,32,4006,1,1,3
-22.99999809265137,396,34,9,3689,0,2,3
-67.447998046875,386,34,2,3988,1,1,3
-22.99999809265137,399,33,4,3690,1,2,3
-67.447998046875,390,34,3,3973,1,1,3
-22.99999809265137,398,18,25,3691,1,2,3
-67.447998046875,392,33,1,3962,2,1,3
-22.99999809265137,419,18,24,3721,1,2,3
-22.99999809265137,394,18,23,3739,1,2,3
-67.447998046875,401,18,34,3954,2,1,3
-67.447998046875,414,18,33,3942,2,1,3
-22.99999809265137,402,17,25,3722,1,2,3
-67.447998046875,395,18,32,3938,2,1,3
-22.99999809265137,372,17,24,3715,1,2,3
-22.99999809265137,392,17,23,3771,1,2,3
-67.447998046875,382,17,34,3937,2,1,3
-22.99999809265137,402,39,35,3751,1,2,3
-67.447998046875,405,17,33,3934,2,1,3
-22.99999809265137,403,39,34,3741,1,2,3
-67.447998046875,396,17,32,4004,2,1,3
-22.99999809265137,395,39,33,3729,1,2,3
-67.447998046875,405,39,44,3989,2,1,3
-22.99999809265137,371,20,25,3722,1,2,3
-67.447998046875,381,39,43,3968,2,1,3
-22.99999809265137,406,20,24,3710,1,2,3
-67.447998046875,385,39,42,3998,2,1,3
-22.99999809265137,379,20,23,3703,1,2,3
-67.447998046875,369,20,34,3982,2,1,3
-22.99999809265137,379,23,25,3703,1,2,3
-67.447998046875,393,20,33,3966,2,1,3
-22.99999809265137,413,23,24,3698,1,2,3
-67.447998046875,364,20,32,3963,2,1,3
-22.99999809265137,399,23,23,3737,1,2,3
-67.447998046875,388,23,34,3955,2,1,3
-22.99999809265137,390,34,8,3727,1,2,3
-67.447998046875,391,23,33,3957,2,1,3
-22.99999809265137,401,34,9,3718,1,2,3
-67.447998046875,408,23,32,3969,2,1,3
-22.99999809265137,401,33,4,3713,2,2,3
-67.447998046875,388,34,2,3964,2,1,3
-22.99999809265137,390,18,25,3708,2,2,3
-67.447998046875,408,34,3,3950,2,1,3
-22.99999809265137,413,18,24,3716,2,2,3
-67.447998046875,405,33,1,3946,3,1,3
-22.99999809265137,394,18,23,3712,2,2,3
-22.99999809265137,400,17,25,3702,2,2,3
-67.447998046875,386,18,34,3939,3,1,3
-22.99999809265137,392,17,24,3699,2,2,3
-67.447998046875,412,18,33,3948,3,1,3
-22.99999809265137,382,17,23,3723,2,2,3
-67.447998046875,400,18,32,3943,3,1,3
-22.99999809265137,396,39,35,3715,2,2,3
-67.447998046875,382,17,34,3961,3,1,3
-22.99999809265137,388,39,34,3759,2,2,3
-67.447998046875,404,17,33,4016,3,1,3
-22.99999809265137,390,39,33,3745,2,2,3
-67.447998046875,395,17,32,3999,3,1,3
-22.99999809265137,380,20,25,3731,2,2,3
-67.447998046875,405,39,44,3979,3,1,3
-22.99999809265137,405,20,24,3811,2,2,3
-67.447998046875,393,39,43,3961,3,1,3
-22.99999809265137,385,20,23,3828,2,2,3
-67.447998046875,385,39,42,3954,3,1,3
-22.99999809265137,348,23,25,3799,2,2,3
-67.447998046875,371,20,34,3946,3,1,3
-22.99999809265137,412,23,24,3773,2,2,3
-67.447998046875,398,20,33,3973,3,1,3
-22.99999809265137,407,23,23,3755,2,2,3
-67.447998046875,362,20,32,3960,3,1,3
-22.99999809265137,390,34,8,3741,2,2,3
-22.99999809265137,398,34,9,3768,2,2,3
-67.447998046875,367,23,34,3960,3,1,3
-67.447998046875,402,23,33,3955,3,1,3
-22.99999809265137,400,33,4,3752,3,2,3
-67.447998046875,393,23,32,3947,3,1,3
-22.99999809265137,385,18,25,3757,3,2,3
-67.447998046875,391,34,2,3937,3,1,3
-22.99999809265137,411,18,24,3738,3,2,3
-67.447998046875,408,34,3,3931,3,1,3
-22.99999809265137,392,18,23,3725,3,2,3
-22.99999809265137,385,17,25,3713,3,2,3
-67.447998046875,413,33,1,3930,4,1,3
-22.99999809265137,403,17,24,3707,3,2,3
-67.447998046875,388,18,34,3928,4,1,3
-22.99999809265137,394,17,23,3699,3,2,3
-67.447998046875,406,18,33,3985,4,1,3
-22.99999809265137,397,39,35,3694,3,2,3
-67.447998046875,393,18,32,3981,4,1,3
-22.99999809265137,382,39,34,3699,3,2,3
-67.447998046875,380,17,34,3981,4,1,3
-22.99999809265137,395,39,33,3699,3,2,3
-67.447998046875,399,17,33,3963,4,1,3
-22.99999809265137,394,20,25,3699,3,2,3
-67.447998046875,401,17,32,4022,4,1,3
-22.99999809265137,414,20,24,3694,3,2,3
-67.447998046875,405,39,44,4065,4,1,3
-22.99999809265137,381,20,23,3692,3,2,3
-67.447998046875,396,39,43,4069,4,1,3
-22.99999809265137,388,23,25,3689,3,2,3
-67.447998046875,392,39,42,4106,4,1,3
-22.99999809265137,396,23,24,3687,3,2,3
-22.99999809265137,392,23,23,3686,3,2,3
-67.447998046875,363,20,34,4063,4,1,3
-67.447998046875,394,20,33,4015,4,1,3
-22.99999809265137,392,34,8,3685,3,2,3
-67.447998046875,373,20,32,3996,4,1,3
-22.99999809265137,391,34,9,3707,3,2,3
-22.99999809265137,385,33,4,3705,4,2,3
-67.447998046875,393,23,34,3978,4,1,3
-67.447998046875,396,23,33,4002,4,1,3
-22.99999809265137,396,18,25,3706,4,2,3
-67.447998046875,400,23,32,3981,4,1,3
-22.99999809265137,406,18,24,3698,4,2,3
-22.99999809265137,400,18,23,3694,4,2,3
-67.447998046875,387,34,2,3968,4,1,3
-22.99999809265137,374,17,25,3689,4,2,3
-67.447998046875,407,34,3,3953,4,1,3
-22.99999809265137,414,17,24,3687,4,2,3
-67.447998046875,407,33,1,3946,5,1,3
-22.99999809265137,401,17,23,3686,4,2,3
-67.447998046875,380,18,34,3939,5,1,3
-22.99999809265137,396,39,35,3687,4,2,3
-67.447998046875,416,18,33,3937,5,1,3
-22.99999809265137,376,39,34,3686,4,2,3
-67.447998046875,394,18,32,3931,5,1,3
-22.99999809265137,387,39,33,3688,4,2,3
-67.447998046875,370,17,34,3928,5,1,3
-22.99999809265137,389,20,25,3690,4,2,3
-67.447998046875,405,17,33,3922,5,1,3
-22.99999809265137,417,20,24,3686,4,2,3
-67.447998046875,388,17,32,3950,5,1,3
-22.99999809265137,365,20,23,3686,4,2,3
-67.447998046875,394,39,44,3944,5,1,3
-22.99999809265137,388,23,25,3685,4,2,3
-67.447998046875,388,39,43,3935,5,1,3
-22.99999809265137,403,23,24,3686,4,2,3
-67.447998046875,399,39,42,3932,5,1,3
-22.99999809265137,393,23,23,3682,4,2,3
-22.99999809265137,387,34,8,3682,4,2,3
-67.447998046875,363,20,34,3933,5,1,3
-22.99999809265137,403,34,9,3686,4,2,3
-67.447998046875,406,20,33,3930,5,1,3
-67.447998046875,381,20,32,3924,5,1,3
-22.99999809265137,398,33,4,3687,5,2,3
-22.99999809265137,406,18,25,3685,5,2,3
-67.447998046875,390,23,34,3924,5,1,3
-22.99999809265137,391,18,24,3685,5,2,3
-67.447998046875,396,23,33,3921,5,1,3
-22.99999809265137,400,18,23,3679,5,2,3
-67.447998046875,381,23,32,3919,5,1,3
-22.99999809265137,376,17,25,3687,5,2,3
-67.447998046875,381,34,2,3918,5,1,3
-22.99999809265137,410,17,24,3687,5,2,3
-67.447998046875,410,34,3,3916,5,1,3
-22.99999809265137,392,17,23,3689,5,2,3
-67.447998046875,401,33,1,3930,6,1,3
-22.99999809265137,414,39,35,3688,5,2,3
-67.447998046875,390,18,34,3931,6,1,3
-22.99999809265137,396,39,34,3684,5,2,3
-67.447998046875,392,18,33,3924,6,1,3
-22.99999809265137,388,39,33,3688,5,2,3
-67.447998046875,386,18,32,3932,6,1,3
-22.99999809265137,380,20,25,3685,5,2,3
-67.447998046875,374,17,34,3932,6,1,3
-22.99999809265137,424,20,24,3683,5,2,3
-67.447998046875,394,17,33,3929,6,1,3
-22.99999809265137,389,20,23,3682,5,2,3
-67.447998046875,393,17,32,3925,6,1,3
-22.99999809265137,391,23,25,3680,5,2,3
-22.99999809265137,407,23,24,3686,5,2,3
-67.447998046875,400,39,44,3920,6,1,3
-22.99999809265137,375,23,23,3682,5,2,3
-67.447998046875,388,39,43,3945,6,1,3
-67.447998046875,390,39,42,4023,6,1,3
-22.99999809265137,398,34,8,3685,5,2,3
-22.99999809265137,405,34,9,3684,5,2,3
-67.447998046875,362,20,34,4049,6,1,3
-22.99999809265137,390,33,4,3683,6,2,3
-67.447998046875,395,20,33,4006,6,1,3
-22.99999809265137,395,18,25,3683,6,2,3
-67.447998046875,372,20,32,4013,6,1,3
-22.99999809265137,395,18,24,3681,6,2,3
-67.447998046875,428,23,34,4061,6,1,3
-22.99999809265137,404,18,23,3675,6,2,3
-67.447998046875,399,23,33,4018,6,1,3
-22.99999809265137,401,17,25,3675,6,2,3
-67.447998046875,386,23,32,3995,6,1,3
-22.99999809265137,388,17,24,3675,6,2,3
-67.447998046875,383,34,2,3976,6,1,3
-22.99999809265137,401,17,23,3687,6,2,3
-67.447998046875,395,34,3,3959,6,1,3
-22.99999809265137,413,39,35,3685,6,2,3
-67.447998046875,396,33,1,3956,7,1,3
-22.99999809265137,403,39,34,3694,6,2,3
-67.447998046875,380,18,34,3942,7,1,3
-22.99999809265137,395,39,33,3693,6,2,3
-67.447998046875,404,18,33,3939,7,1,3
-22.99999809265137,384,20,25,3690,6,2,3
-67.447998046875,394,18,32,3932,7,1,3
-22.99999809265137,425,20,24,3683,6,2,3
-67.447998046875,380,17,34,3926,7,1,3
-22.99999809265137,376,20,23,3682,6,2,3
-67.447998046875,403,17,33,3920,7,1,3
-22.99999809265137,384,23,25,3680,6,2,3
-67.447998046875,393,17,32,3916,7,1,3
-22.99999809265137,415,23,24,3679,6,2,3
-22.99999809265137,387,23,23,3673,6,2,3
-67.447998046875,398,39,44,3921,7,1,3
-22.99999809265137,402,34,8,3675,6,2,3
-67.447998046875,388,39,43,3917,7,1,3
-22.99999809265137,415,34,9,3678,6,2,3
-67.447998046875,394,39,42,3917,7,1,3
-22.99999809265137,399,33,4,3680,7,2,3
-67.447998046875,368,20,34,3916,7,1,3
-22.99999809265137,409,18,25,3679,7,2,3
-67.447998046875,400,20,33,3912,7,1,3
-22.99999809265137,400,18,24,3682,7,2,3
-67.447998046875,371,20,32,3915,7,1,3
-22.99999809265137,389,18,23,3682,7,2,3
-67.447998046875,383,23,34,3928,7,1,3
-22.99999809265137,399,17,25,3678,7,2,3
-67.447998046875,402,23,33,3925,7,1,3
-22.99999809265137,397,17,24,3679,7,2,3
-67.447998046875,389,23,32,3921,7,1,3
-22.99999809265137,393,17,23,3745,7,2,3
-67.447998046875,386,34,2,3918,7,1,3
-22.99999809265137,409,39,35,3728,7,2,3
-67.447998046875,393,34,3,3929,7,1,3
-22.99999809265137,387,39,34,3715,7,2,3
-67.447998046875,384,33,1,3925,8,1,3
-22.99999809265137,396,39,33,3708,7,2,3
-67.447998046875,386,18,34,3920,8,1,3
-22.99999809265137,380,20,25,3721,7,2,3
-67.447998046875,424,18,33,3919,8,1,3
-22.99999809265137,425,20,24,3793,7,2,3
-67.447998046875,387,18,32,3916,8,1,3
22.99199676513672,392,36,31,4097,5,1,3
67.47200012207031,387,23,35,4101,5,2,3
22.99199676513672,394,36,32,4085,5,1,3
67.47200012207031,409,23,36,4127,5,2,3
22.99199676513672,395,18,20,4076,5,1,3
67.47200012207031,393,23,37,4114,5,2,3
22.99199676513672,410,18,21,4068,5,1,3
22.99199676513672,390,18,22,4064,5,1,3
67.47200012207031,400,40,45,4101,5,2,3
22.99199676513672,397,17,20,4060,5,1,3
67.47200012207031,396,40,46,4088,5,2,3
22.99199676513672,382,17,21,4116,5,1,3
67.47200012207031,395,40,47,4080,5,2,3
22.99199676513672,393,17,22,4099,5,1,3
67.47200012207031,373,36,45,4077,5,2,3
22.99199676513672,388,34,20,4100,5,1,3
67.47200012207031,388,36,46,4097,5,2,3
22.99199676513672,414,34,21,4085,5,1,3
67.47200012207031,392,36,47,4089,5,2,3
22.99199676513672,391,33,10,4076,6,1,3
67.47200012207031,380,18,35,4084,5,2,3
22.99199676513672,396,39,17,4068,6,1,3
67.47200012207031,408,18,36,4075,5,2,3
22.99199676513672,400,39,16,4062,6,1,3
67.47200012207031,394,18,37,4070,5,2,3
22.99199676513672,405,39,15,4058,6,1,3
67.47200012207031,389,17,35,4068,5,2,3
22.99199676513672,391,20,20,4054,6,1,3
67.47200012207031,392,17,36,4066,5,2,3
22.99199676513672,396,20,21,4052,6,1,3
67.47200012207031,397,17,37,4079,5,2,3
22.99199676513672,408,20,22,4051,6,1,3
22.99199676513672,384,23,20,4049,6,1,3
67.47200012207031,395,34,30,4074,5,2,3
22.99199676513672,409,23,21,4048,6,1,3
67.47200012207031,403,34,31,4114,5,2,3
22.99199676513672,387,23,22,4122,6,1,3
67.47200012207031,383,33,15,4105,6,2,3
22.99199676513672,402,40,30,4102,6,1,3
67.47200012207031,388,39,2,4092,6,2,3
22.99199676513672,392,40,31,4091,6,1,3
67.47200012207031,389,39,1,4119,6,2,3
22.99199676513672,404,40,32,4091,6,1,3
67.47200012207031,412,39,0,4105,6,2,3
22.99199676513672,386,36,30,4080,6,1,3
67.47200012207031,398,20,35,4094,6,2,3
22.99199676513672,398,36,31,4101,6,1,3
67.47200012207031,394,20,36,4084,6,2,3
22.99199676513672,404,36,32,4090,6,1,3
67.47200012207031,395,20,37,4077,6,2,3
22.99199676513672,395,18,20,4078,6,1,3
67.47200012207031,387,23,35,4078,6,2,3
22.99199676513672,400,18,21,4067,6,1,3
67.47200012207031,396,23,36,4155,6,2,3
22.99199676513672,389,18,22,4062,6,1,3
67.47200012207031,387,23,37,4158,6,2,3
22.99199676513672,395,17,20,4057,6,1,3
22.99199676513672,397,17,21,4055,6,1,3
67.47200012207031,400,40,45,4141,6,2,3
22.99199676513672,405,17,22,4051,6,1,3
67.47200012207031,404,40,46,4117,6,2,3
22.99199676513672,394,34,20,4048,6,1,3
67.47200012207031,399,40,47,4105,6,2,3
22.99199676513672,398,34,21,4112,6,1,3
67.47200012207031,382,36,45,4094,6,2,3
22.99199676513672,390,33,10,4110,7,1,3
67.47200012207031,388,36,46,4110,6,2,3
22.99199676513672,399,39,17,4088,7,1,3
67.47200012207031,409,36,47,4108,6,2,3
22.99199676513672,390,39,16,4073,7,1,3
67.47200012207031,380,18,35,4103,6,2,3
22.99199676513672,409,39,15,4066,7,1,3
67.47200012207031,401,18,36,4088,6,2,3
22.99199676513672,381,20,20,4059,7,1,3
67.47200012207031,389,18,37,4080,6,2,3
22.99199676513672,397,20,21,4071,7,1,3
